Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
540564,22960,JAM SET,17,2011-02-26 09:00,7.53,14030,United Kingdom
536873,47566,PARTY BUNTING,6,2010-12-23 14:00,7.45,14030,United Kingdom
541042,21212,PACK BALLOONS,17,2011-01-10 16:00,1.22,14030,United Kingdom
536925,84029E,WOOLLY HOTTIE,20,2010-12-03 08:00,7.85,14030,United Kingdom
537932,47566,PARTY BUNTING,1,2011-02-28 11:00,3.18,14030,United Kingdom
C538900,71053,METAL LANTERN,-23,2011-01-04 08:00,6.48,14030,United Kingdom
C541219,22491,PINK DOUGHNUT,-37,2011-01-30 08:00,7.79,14030,United Kingdom
C541362,22960,JAM SET,-28,2011-02-21 08:00,5.93,14030,United Kingdom
C538605,21212,PACK BALLOONS,-37,2011-02-21 08:00,7.77,14030,United Kingdom
537023,84029E,WOOLLY HOTTIE,40,2011-02-02 10:00,2.25,14031,United Kingdom
537902,22491,PINK DOUGHNUT,25,2011-02-06 14:00,2.1,14031,United Kingdom
538931,22086,PAPER CHAIN,22,2011-03-11 15:00,5.71,14031,United Kingdom
539615,22086,PAPER CHAIN,3,2011-03-29 10:00,6.95,14031,United Kingdom
539562,71053,METAL LANTERN,16,2011-03-07 08:00,2.14,14031,United Kingdom
539314,21730,GLASS STAR,11,2010-12-12 08:00,2.34,14031,United Kingdom
537252,85123A,WHITE HEART,5,2011-02-16 12:00,6.13,14031,United Kingdom
537838,71053,METAL LANTERN,48,2011-02-24 12:00,3.33,14032,United Kingdom
538803,47566,PARTY BUNTING,4,2011-02-22 13:00,7.87,14032,United Kingdom
539126,47566,PARTY BUNTING,14,2011-01-23 15:00,6.47,14032,United Kingdom
538734,21212,PACK BALLOONS,8,2010-12-29 08:00,1.47,14032,United Kingdom
539910,84029E,WOOLLY HOTTIE,5,2011-01-10 12:00,7.85,14032,United Kingdom
538799,22960,JAM SET,41,2011-01-18 14:00,2.43,14032,United Kingdom
538998,22491,PINK DOUGHNUT,34,2011-02-18 09:00,4.38,14032,United Kingdom
540679,84029E,WOOLLY HOTTIE,22,2011-01-24 14:00,2.01,14032,United Kingdom
540863,84029E,WOOLLY HOTTIE,20,2011-01-23 11:00,3.08,14032,United Kingdom
539214,22960,JAM SET,35,2010-12-30 12:00,5.54,14032,United Kingdom
540941,84029E,WOOLLY HOTTIE,3,2010-12-27 16:00,3.61,14032,United Kingdom
540873,84029E,WOOLLY HOTTIE,41,2011-01-28 09:00,4.68,14032,United Kingdom
541122,22960,JAM SET,1,2011-02-27 12:00,1.82,14032,United Kingdom
539280,22633,HAND WARMER,48,2011-03-30 13:00,1.05,14032,United Kingdom
539293,71053,METAL LANTERN,30,2010-12-28 08:00,5.76,14032,United Kingdom
538285,22960,JAM SET,7,2011-01-05 10:00,2.77,14032,United Kingdom
536540,22491,PINK DOUGHNUT,36,2011-01-15 13:00,6.08,14032,United Kingdom
541150,84029E,WOOLLY HOTTIE,17,2010-12-27 13:00,4.49,14032,United Kingdom
540041,22633,HAND WARMER,21,2010-12-28 11:00,7.4,14032,United Kingdom
540503,21212,PACK BALLOONS,27,2011-03-30 08:00,1.06,14032,United Kingdom
538451,21212,PACK BALLOONS,41,2011-02-22 15:00,2.69,14032,United Kingdom
540529,85123A,WHITE HEART,23,2011-01-21 08:00,1.35,14032,United Kingdom
540266,71053,METAL LANTERN,40,2011-01-19 10:00,3.48,14032,United Kingdom
538038,22491,PINK DOUGHNUT,33,2011-02-20 14:00,5.71,14032,United Kingdom
540122,71053,METAL LANTERN,38,2011-01-05 15:00,3.68,14032,United Kingdom
536967,22633,HAND WARMER,10,2011-03-29 15:00,4.6,14032,United Kingdom
536659,22086,PAPER CHAIN,46,2011-02-11 13:00,3.6,14032,United Kingdom
538238,85123A,WHITE HEART,28,2011-01-06 16:00,7.41,14032,United Kingdom
538406,22086,PAPER CHAIN,21,2011-01-27 13:00,3.88,14032,United Kingdom
537723,22086,PAPER CHAIN,36,2011-03-17 12:00,4.75,14032,United Kingdom
540716,71053,METAL LANTERN,34,2010-12-11 16:00,4.5,14032,United Kingdom
537187,47566,PARTY BUNTING,43,2011-02-06 08:00,4.44,14032,United Kingdom
537289,22633,HAND WARMER,14,2010-12-01 13:00,1.08,14032,United Kingdom
539033,21730,GLASS STAR,49,2010-12-21 09:00,2.3,14032,United Kingdom
536560,22960,JAM SET,19,2011-02-07 08:00,1.77,14032,United Kingdom
540292,22086,PAPER CHAIN,42,2010-12-21 11:00,4.75,14033,United Kingdom
540300,21212,PACK BALLOONS,45,2011-01-01 14:00,3.15,14033,United Kingdom
539260,21730,GLASS STAR,36,2011-01-18 14:00,5.43,14033,United Kingdom
538521,85123A,WHITE HEART,49,2010-12-09 13:00,1.72,14033,United Kingdom
536451,22633,HAND WARMER,39,2011-03-28 12:00,2.36,14033,United Kingdom
539307,85123A,WHITE HEART,12,2011-02-05 16:00,7.01,14033,United Kingdom
539065,84029E,WOOLLY HOTTIE,9,2011-01-06 14:00,2.12,14033,United Kingdom
539683,22960,JAM SET,47,2011-01-14 08:00,4.43,14033,United Kingdom
541122,22086,PAPER CHAIN,21,2010-12-06 09:00,6.03,14033,United Kingdom
541094,84029E,WOOLLY HOTTIE,33,2011-03-17 10:00,3.42,14033,United Kingdom
538101,22491,PINK DOUGHNUT,47,2011-01-05 09:00,1.74,14033,United Kingdom
539995,22491,PINK DOUGHNUT,28,2011-01-08 14:00,3.18,14033,United Kingdom
538775,84029E,WOOLLY HOTTIE,19,2010-12-28 15:00,3.35,14033,United Kingdom
538607,21212,PACK BALLOONS,47,2011-03-07 10:00,6.28,14033,United Kingdom
1013033,85123A,WHITE HEART,100,2011-01-15 10:00,1.0,14033,United Kingdom
540601,22086,PAPER CHAIN,47,2010-12-29 09:00,6.28,14034,United Kingdom
540705,84029E,WOOLLY HOTTIE,1,2011-01-17 08:00,5.42,14034,United Kingdom
540765,47566,PARTY BUNTING,24,2011-02-09 12:00,5.84,14034,United Kingdom
536557,22633,HAND WARMER,7,2011-03-13 12:00,6.41,14034,United Kingdom
538828,85123A,WHITE HEART,17,2010-12-03 12:00,7.0,14034,United Kingdom
539044,22491,PINK DOUGHNUT,16,2010-12-28 16:00,1.07,14034,United Kingdom
538911,22086,PAPER CHAIN,1,2011-02-24 16:00,4.26,14034,United Kingdom
537023,22633,HAND WARMER,41,2010-12-29 10:00,4.72,14034,United Kingdom
539354,71053,METAL LANTERN,41,2010-12-03 12:00,7.18,14034,United Kingdom
540172,21212,PACK BALLOONS,40,2011-01-17 09:00,1.11,14034,United Kingdom
538704,22086,PAPER CHAIN,22,2011-03-21 16:00,4.35,14034,United Kingdom
538747,22960,JAM SET,49,2011-02-04 13:00,1.52,14034,United Kingdom
536367,85123A,WHITE HEART,29,2011-03-03 10:00,4.91,14035,United Kingdom
538986,85123A,WHITE HEART,14,2011-01-28 14:00,3.61,14035,United Kingdom
537450,85123A,WHITE HEART,4,2011-03-26 09:00,4.25,14035,United Kingdom
539940,85123A,WHITE HEART,49,2010-12-31 09:00,3.61,14035,United Kingdom
536614,85123A,WHITE HEART,15,2011-01-05 15:00,1.34,14035,United Kingdom
537868,85123A,WHITE HEART,37,2011-01-31 14:00,4.65,14035,United Kingdom
539528,85123A,WHITE HEART,17,2011-02-21 14:00,1.1,14035,United Kingdom
539836,85123A,WHITE HEART,9,2010-12-06 08:00,3.43,14035,United Kingdom
536854,85123A,WHITE HEART,23,2010-12-21 11:00,5.24,14035,United Kingdom
538940,85123A,WHITE HEART,37,2011-01-31 13:00,4.79,14035,United Kingdom
537319,85123A,WHITE HEART,8,2011-01-26 15:00,5.12,14035,United Kingdom
540166,85123A,WHITE HEART,2,2011-02-14 08:00,3.97,14035,United Kingdom
541118,85123A,WHITE HEART,2,2011-03-25 14:00,1.94,14035,United Kingdom
538917,85123A,WHITE HEART,32,2011-01-31 13:00,4.02,14035,United Kingdom
540616,85123A,WHITE HEART,47,2011-02-05 08:00,5.46,14035,United Kingdom
539315,85123A,WHITE HEART,21,2010-12-13 11:00,5.86,14035,United Kingdom
538179,85123A,WHITE HEART,22,2011-01-22 11:00,1.44,14035,United Kingdom
536568,85123A,WHITE HEART,6,2011-03-11 11:00,6.51,14035,United Kingdom
538946,85123A,WHITE HEART,33,2010-12-01 12:00,4.03,14035,United Kingdom
537905,85123A,WHITE HEART,6,2011-03-06 10:00,3.91,14035,United Kingdom
538468,85123A,WHITE HEART,46,2010-12-06 16:00,5.67,14035,United Kingdom
540564,85123A,WHITE HEART,46,2011-03-14 14:00,7.22,14035,United Kingdom
C537570,84029E,WOOLLY HOTTIE,-22,2011-02-13 08:00,6.91,14035,United Kingdom
C537321,84029E,WOOLLY HOTTIE,-31,2011-01-12 08:00,7.99,14035,United Kingdom
C540811,22491,PINK DOUGHNUT,-7,2011-01-04 08:00,7.98,14035,United Kingdom
C539329,85123A,WHITE HEART,-39,2011-01-28 08:00,1.16,14035,United Kingdom
C539215,22633,HAND WARMER,-15,2011-01-17 08:00,1.1,14035,United Kingdom
537356,84029E,WOOLLY HOTTIE,31,2011-03-24 08:00,6.35,14036,United Kingdom
536879,22960,JAM SET,32,2011-03-17 10:00,1.93,14036,United Kingdom
536432,21730,GLASS STAR,21,2011-02-21 16:00,3.82,14036,United Kingdom
538623,22633,HAND WARMER,43,2011-01-30 16:00,5.73,14036,United Kingdom
538952,47566,PARTY BUNTING,24,2011-03-08 14:00,3.65,14036,United Kingdom
538582,21730,GLASS STAR,5,2010-12-12 09:00,7.97,14036,United Kingdom
539591,22960,JAM SET,38,2011-02-13 09:00,5.15,14036,United Kingdom
537304,47566,PARTY BUNTING,18,2011-02-13 12:00,1.77,14036,United Kingdom
538870,21730,GLASS STAR,23,2011-02-27 16:00,5.84,14036,United Kingdom
538043,84029E,WOOLLY HOTTIE,19,2011-02-09 11:00,6.23,14036,United Kingdom
540553,22086,PAPER CHAIN,12,2011-03-24 08:00,1.3,14036,United Kingdom
536571,71053,METAL LANTERN,20,2011-01-02 14:00,5.8,14036,United Kingdom
536454,22086,PAPER CHAIN,20,2010-12-03 15:00,7.73,14036,United Kingdom
537975,71053,METAL LANTERN,37,2011-02-04 11:00,6.84,14036,United Kingdom
540756,22086,PAPER CHAIN,44,2010-12-22 11:00,3.48,14036,United Kingdom
537306,22491,PINK DOUGHNUT,30,2011-02-22 11:00,7.41,14036,United Kingdom
537308,47566,PARTY BUNTING,16,2011-03-21 15:00,7.04,14036,United Kingdom
540639,21730,GLASS STAR,23,2011-02-11 10:00,3.01,14036,United Kingdom
537595,22960,JAM SET,37,2011-03-21 14:00,7.28,14036,United Kingdom
540221,21730,GLASS STAR,30,2011-03-13 12:00,1.9,14036,United Kingdom
537459,22491,PINK DOUGHNUT,30,2011-03-20 09:00,3.14,14036,United Kingdom
539140,22491,PINK DOUGHNUT,34,2011-01-19 13:00,4.32,14036,United Kingdom
540335,22491,PINK DOUGHNUT,32,2011-03-11 11:00,2.17,14036,United Kingdom
538307,21730,GLASS STAR,40,2011-03-18 15:00,1.8,14036,United Kingdom
539976,22086,PAPER CHAIN,29,2011-01-29 14:00,2.63,14037,United Kingdom
538513,85123A,WHITE HEART,36,2011-03-06 11:00,5.72,14037,United Kingdom
538795,22491,PINK DOUGHNUT,22,2011-02-20 13:00,7.29,14037,United Kingdom
540471,22086,PAPER CHAIN,23,2010-12-31 14:00,1.69,14037,United Kingdom
539548,21730,GLASS STAR,38,2011-03-20 15:00,6.46,14037,United Kingdom
538518,47566,PARTY BUNTING,17,2011-03-05 16:00,4.09,14037,United Kingdom
537052,21730,GLASS STAR,34,2010-12-13 16:00,4.21,14037,United Kingdom
541139,71053,METAL LANTERN,12,2010-12-15 14:00,6.44,14037,United Kingdom
537209,85123A,WHITE HEART,32,2010-12-20 12:00,7.23,14037,United Kingdom
536591,21212,PACK BALLOONS,12,2011-02-21 14:00,4.38,14037,United Kingdom
539242,71053,METAL LANTERN,16,2011-02-06 16:00,3.3,14037,United Kingdom
538246,22086,PAPER CHAIN,13,2011-03-23 12:00,7.23,14037,United Kingdom
539257,84029E,WOOLLY HOTTIE,4,2011-02-10 16:00,7.79,14037,United Kingdom
538031,84029E,WOOLLY HOTTIE,38,2011-01-22 10:00,6.98,14038,United Kingdom
538659,84029E,WOOLLY HOTTIE,34,2011-03-06 13:00,7.32,14038,United Kingdom
537063,22086,PAPER CHAIN,6,2011-03-09 10:00,3.62,14038,United Kingdom
539781,85123A,WHITE HEART,31,2011-02-07 11:00,5.01,14038,United Kingdom
540843,21212,PACK BALLOONS,31,2011-02-22 14:00,2.53,14038,United Kingdom
536640,84029E,WOOLLY HOTTIE,4,2011-01-11 09:00,1.0,14038,United Kingdom
540333,22960,JAM SET,13,2011-01-05 08:00,2.62,14038,United Kingdom
540122,85123A,WHITE HEART,24,2011-03-24 14:00,4.4,14038,United Kingdom
537885,22086,PAPER CHAIN,8,2011-03-21 14:00,7.47,14038,United Kingdom
537277,21212,PACK BALLOONS,16,2011-03-28 09:00,5.31,14038,United Kingdom
539193,47566,PARTY BUNTING,13,2011-03-03 09:00,6.39,14038,United Kingdom
539348,21730,GLASS STAR,30,2011-01-24 08:00,2.43,14038,United Kingdom
538796,22633,HAND WARMER,15,2011-02-12 12:00,7.37,14038,United Kingdom
538082,22960,JAM SET,30,2011-01-21 16:00,4.86,14038,United Kingdom
540236,85123A,WHITE HEART,44,2011-03-08 16:00,1.17,14038,United Kingdom
536436,85123A,WHITE HEART,45,2011-01-26 15:00,1.78,14038,United Kingdom
540599,85123A,WHITE HEART,43,2011-01-31 10:00,6.61,14038,United Kingdom
540289,47566,PARTY BUNTING,43,2011-03-07 12:00,5.56,14038,United Kingdom
541074,22086,PAPER CHAIN,23,2011-02-24 09:00,7.49,14038,United Kingdom
537621,21730,GLASS STAR,45,2011-01-23 15:00,6.79,14038,United Kingdom
539585,85123A,WHITE HEART,35,2011-02-26 08:00,3.93,14038,United Kingdom
541128,22633,HAND WARMER,2,2011-02-21 14:00,5.68,14038,United Kingdom
537938,85123A,WHITE HEART,6,2011-03-12 09:00,5.75,14038,United Kingdom
539654,47566,PARTY BUNTING,37,2011-02-06 13:00,7.19,14038,United Kingdom
539724,85123A,WHITE HEART,43,2010-12-13 11:00,3.38,14038,United Kingdom
537743,85123A,WHITE HEART,41,2011-01-29 10:00,3.43,14038,United Kingdom
539021,22086,PAPER CHAIN,28,2011-02-20 15:00,2.83,14038,United Kingdom
539928,22086,PAPER CHAIN,24,2010-12-04 13:00,3.61,14038,United Kingdom
537763,21212,PACK BALLOONS,47,2011-02-14 15:00,2.14,14038,United Kingdom
539414,21212,PACK BALLOONS,34,2010-12-24 13:00,2.33,14038,United Kingdom
540612,21212,PACK BALLOONS,26,2011-03-14 10:00,5.53,14038,United Kingdom
536635,21730,GLASS STAR,3,2011-02-18 08:00,6.3,14038,United Kingdom
538763,22633,HAND WARMER,12,2011-01-13 09:00,7.05,14038,United Kingdom
538076,71053,METAL LANTERN,20,2010-12-04 14:00,6.3,14038,United Kingdom
541312,84029E,WOOLLY HOTTIE,25,2010-12-03 12:00,6.11,14039,United Kingdom
538706,85123A,WHITE HEART,22,2011-03-07 11:00,2.21,14039,United Kingdom
537348,22491,PINK DOUGHNUT,46,2011-01-15 16:00,5.17,14039,United Kingdom
538352,84029E,WOOLLY HOTTIE,49,2011-03-18 14:00,1.32,14040,United Kingdom
538051,71053,METAL LANTERN,21,2011-02-24 15:00,6.75,14040,United Kingdom
537373,22633,HAND WARMER,40,2011-02-27 11:00,3.8,14040,United Kingdom
536675,22086,PAPER CHAIN,11,2010-12-05 12:00,6.61,14040,United Kingdom
539164,21730,GLASS STAR,45,2011-02-07 16:00,5.1,14040,United Kingdom
537990,71053,METAL LANTERN,1,2011-01-20 14:00,5.9,14040,United Kingdom
540171,22086,PAPER CHAIN,28,2011-02-11 14:00,7.88,14040,United Kingdom
C537976,21730,GLASS STAR,-38,2011-01-21 08:00,1.35,14040,United Kingdom
C538797,85123A,WHITE HEART,-26,2011-03-21 08:00,2.59,14040,United Kingdom
540482,21212,PACK BALLOONS,42,2010-12-21 08:00,3.51,14041,United Kingdom
540989,84029E,WOOLLY HOTTIE,35,2010-12-08 08:00,3.46,14041,United Kingdom
540956,84029E,WOOLLY HOTTIE,26,2011-01-07 08:00,2.09,14041,United Kingdom
539881,85123A,WHITE HEART,45,2011-03-20 15:00,6.89,14042,United Kingdom
538827,85123A,WHITE HEART,15,2010-12-27 08:00,6.77,14042,United Kingdom
536771,85123A,WHITE HEART,35,2011-02-07 13:00,1.12,14042,United Kingdom
537350,85123A,WHITE HEART,25,2011-01-16 12:00,5.21,14042,United Kingdom
537776,85123A,WHITE HEART,20,2011-01-28 09:00,2.75,14042,United Kingdom
541016,85123A,WHITE HEART,17,2011-02-16 14:00,7.5,14042,United Kingdom
538831,85123A,WHITE HEART,15,2011-03-17 10:00,5.29,14042,United Kingdom
540605,85123A,WHITE HEART,19,2011-01-04 15:00,2.62,14042,United Kingdom
541260,85123A,WHITE HEART,7,2011-02-03 10:00,2.79,14042,United Kingdom
540923,85123A,WHITE HEART,36,2011-01-27 12:00,3.89,14042,United Kingdom
540889,85123A,WHITE HEART,47,2011-01-09 11:00,3.02,14042,United Kingdom
541231,85123A,WHITE HEART,26,2011-03-19 09:00,2.18,14042,United Kingdom
539923,85123A,WHITE HEART,8,2011-01-12 16:00,4.52,14042,United Kingdom
537240,85123A,WHITE HEART,45,2011-02-09 15:00,6.86,14042,United Kingdom
539210,85123A,WHITE HEART,39,2011-01-26 10:00,5.45,14042,United Kingdom
539145,85123A,WHITE HEART,10,2011-03-24 12:00,3.2,14042,United Kingdom
539529,47566,PARTY BUNTING,5,2011-01-25 11:00,1.06,14043,United Kingdom
536972,47566,PARTY BUNTING,6,2010-12-18 15:00,2.76,14043,United Kingdom
540327,21212,PACK BALLOONS,37,2010-12-06 15:00,7.31,14043,United Kingdom
537840,22633,HAND WARMER,42,2010-12-17 11:00,1.04,14043,United Kingdom
538866,85123A,WHITE HEART,41,2011-01-01 13:00,2.48,14043,United Kingdom
537143,22633,HAND WARMER,22,2010-12-22 14:00,1.93,14043,United Kingdom
539706,22491,PINK DOUGHNUT,3,2011-02-14 14:00,7.98,14043,United Kingdom
538179,85123A,WHITE HEART,18,2011-03-15 16:00,1.84,14043,United Kingdom
540490,22491,PINK DOUGHNUT,19,2011-02-07 11:00,7.21,14043,United Kingdom
537974,21212,PACK BALLOONS,28,2011-03-30 16:00,1.91,14043,United Kingdom
537413,22491,PINK DOUGHNUT,46,2011-03-29 16:00,3.75,14043,United Kingdom
541145,22633,HAND WARMER,48,2011-03-09 12:00,2.14,14043,United Kingdom
541270,47566,PARTY BUNTING,17,2011-02-02 09:00,2.62,14043,United Kingdom
540943,71053,METAL LANTERN,11,2011-03-25 09:00,3.94,14043,United Kingdom
541287,21730,GLASS STAR,26,2011-01-26 11:00,7.63,14043,United Kingdom
541352,22086,PAPER CHAIN,7,2011-03-29 15:00,1.92,14043,United Kingdom
536454,85123A,WHITE HEART,17,2011-02-23 15:00,2.58,14043,United Kingdom
537290,22960,JAM SET,28,2011-01-16 12:00,1.35,14043,United Kingdom
539560,47566,PARTY BUNTING,16,2011-02-09 11:00,3.32,14043,United Kingdom
540921,21730,GLASS STAR,29,2011-03-10 11:00,3.34,14043,United Kingdom
536649,22491,PINK DOUGHNUT,21,2010-12-27 14:00,6.64,14043,United Kingdom
539330,22960,JAM SET,25,2011-01-05 09:00,2.88,14043,United Kingdom
540931,71053,METAL LANTERN,5,2010-12-30 10:00,6.79,14043,United Kingdom
538946,71053,METAL LANTERN,13,2011-03-28 11:00,2.73,14043,United Kingdom
539771,22960,JAM SET,47,2011-03-13 10:00,3.08,14043,United Kingdom
538238,21212,PACK BALLOONS,20,2010-12-04 09:00,5.71,14043,United Kingdom
536642,21730,GLASS STAR,20,2011-02-13 12:00,5.59,14043,United Kingdom
541078,22491,PINK DOUGHNUT,4,2011-01-03 16:00,2.89,14043,United Kingdom
538853,47566,PARTY BUNTING,4,2011-03-04 10:00,7.84,14043,United Kingdom
540647,21730,GLASS STAR,31,2011-01-22 09:00,3.03,14043,United Kingdom
536508,22960,JAM SET,10,2011-01-29 15:00,3.99,14043,United Kingdom
536705,47566,PARTY BUNTING,31,2010-12-01 14:00,5.82,14043,United Kingdom
540407,22960,JAM SET,7,2011-01-19 08:00,1.11,14043,United Kingdom
537496,85123A,WHITE HEART,47,2011-03-16 14:00,2.47,14043,United Kingdom
536376,22633,HAND WARMER,26,2011-01-19 10:00,3.01,14043,United Kingdom
541116,22633,HAND WARMER,42,2011-01-23 09:00,7.23,14043,United Kingdom
541238,84029E,WOOLLY HOTTIE,30,2010-12-28 16:00,3.65,14044,United Kingdom
537762,22491,PINK DOUGHNUT,40,2011-03-30 16:00,3.27,14044,United Kingdom
536549,22491,PINK DOUGHNUT,47,2011-02-18 13:00,1.42,14044,United Kingdom
540037,22960,JAM SET,43,2011-02-18 09:00,1.79,14044,United Kingdom
540174,22086,PAPER CHAIN,9,2011-02-11 16:00,4.26,14045,United Kingdom
539844,22960,JAM SET,39,2011-02-03 10:00,5.42,14045,United Kingdom
536891,84029E,WOOLLY HOTTIE,27,2011-01-26 09:00,5.43,14045,United Kingdom
539329,21730,GLASS STAR,28,2011-03-13 15:00,2.16,14045,United Kingdom
C538726,21730,GLASS STAR,-22,2011-01-03 08:00,1.89,14045,United Kingdom
C539051,84029E,WOOLLY HOTTIE,-10,2011-01-05 08:00,6.0,14045,United Kingdom
540608,22960,JAM SET,25,2011-01-14 11:00,3.16,14046,United Kingdom
539073,71053,METAL LANTERN,38,2011-03-06 12:00,3.07,14046,United Kingdom
538808,22086,PAPER CHAIN,14,2011-02-16 13:00,4.1,14046,United Kingdom
539994,85123A,WHITE HEART,45,2011-01-30 14:00,6.86,14046,United Kingdom
538521,85123A,WHITE HEART,41,2011-01-13 09:00,4.22,14046,United Kingdom
537633,22960,JAM SET,23,2011-02-16 08:00,6.1,14046,United Kingdom
538602,22633,HAND WARMER,17,2011-03-20 13:00,4.88,14046,United Kingdom
536690,47566,PARTY BUNTING,32,2011-02-22 10:00,6.96,14046,United Kingdom
540968,21212,PACK BALLOONS,31,2011-01-14 12:00,3.66,14046,United Kingdom
541068,21212,PACK BALLOONS,8,2011-02-22 14:00,1.66,14046,United Kingdom
538940,47566,PARTY BUNTING,47,2011-02-13 13:00,7.84,14046,United Kingdom
536493,22633,HAND WARMER,20,2011-02-03 12:00,5.08,14046,United Kingdom
538441,85123A,WHITE HEART,2,2011-02-08 15:00,5.71,14046,United Kingdom
538009,22633,HAND WARMER,33,2011-01-04 12:00,5.43,14046,United Kingdom
536535,22960,JAM SET,9,2011-03-25 13:00,6.63,14046,United Kingdom
540290,21212,PACK BALLOONS,22,2011-03-21 12:00,3.15,14046,United Kingdom
537414,22633,HAND WARMER,8,2011-01-11 10:00,1.88,14046,United Kingdom
540671,47566,PARTY BUNTING,43,2010-12-09 11:00,2.94,14046,United Kingdom
539022,47566,PARTY BUNTING,14,2011-01-11 13:00,1.34,14047,United Kingdom
537608,22633,HAND WARMER,6,2011-03-12 08:00,2.77,14047,United Kingdom
540322,85123A,WHITE HEART,35,2011-01-28 11:00,6.67,14047,United Kingdom
538309,22086,PAPER CHAIN,7,2011-01-30 11:00,5.49,14047,United Kingdom
538017,22491,PINK DOUGHNUT,38,2011-01-12 10:00,4.9,14047,United Kingdom
537657,21730,GLASS STAR,46,2011-02-18 16:00,6.13,14047,United Kingdom
536730,21212,PACK BALLOONS,4,2011-01-18 14:00,3.77,14047,United Kingdom
538841,22491,PINK DOUGHNUT,11,2011-03-15 14:00,3.59,14047,United Kingdom
537442,47566,PARTY BUNTING,28,2011-01-26 16:00,5.06,14047,United Kingdom
537162,22633,HAND WARMER,33,2011-02-16 10:00,4.54,14047,United Kingdom
539529,85123A,WHITE HEART,3,2010-12-30 11:00,4.16,14047,United Kingdom
536608,22086,PAPER CHAIN,25,2011-03-16 12:00,3.9,14047,United Kingdom
538237,22491,PINK DOUGHNUT,38,2011-02-27 14:00,4.19,14047,United Kingdom
536755,71053,METAL LANTERN,49,2010-12-10 16:00,2.06,14047,United Kingdom
537904,22960,JAM SET,33,2011-01-22 09:00,1.89,14048,United Kingdom
538483,85123A,WHITE HEART,4,2011-02-28 11:00,2.46,14048,United Kingdom
540415,71053,METAL LANTERN,9,2010-12-08 15:00,1.69,14048,United Kingdom
536872,22960,JAM SET,43,2011-02-16 16:00,4.96,14048,United Kingdom
540881,22633,HAND WARMER,47,2010-12-31 11:00,7.09,14048,United Kingdom
540080,85123A,WHITE HEART,39,2011-02-28 14:00,7.58,14048,United Kingdom
537057,84029E,WOOLLY HOTTIE,11,2010-12-12 11:00,6.54,14048,United Kingdom
540185,47566,PARTY BUNTING,1,2011-02-28 14:00,3.26,14048,United Kingdom
536383,84029E,WOOLLY HOTTIE,6,2010-12-24 13:00,5.22,14048,United Kingdom
538445,21730,GLASS STAR,18,2011-03-11 16:00,5.06,14048,United Kingdom
537269,22491,PINK DOUGHNUT,37,2011-03-04 14:00,6.5,14048,United Kingdom
537111,84029E,WOOLLY HOTTIE,21,2010-12-29 08:00,1.09,14048,United Kingdom
536536,21730,GLASS STAR,15,2011-03-13 12:00,5.27,14048,United Kingdom
538136,84029E,WOOLLY HOTTIE,18,2011-01-12 09:00,5.2,14048,United Kingdom
537255,84029E,WOOLLY HOTTIE,37,2011-03-18 11:00,7.34,14048,United Kingdom
537838,71053,METAL LANTERN,4,2011-03-03 15:00,3.47,14048,United Kingdom
537955,84029E,WOOLLY HOTTIE,42,2011-01-26 12:00,6.49,14048,United Kingdom
540893,47566,PARTY BUNTING,28,2011-01-20 14:00,3.91,14048,United Kingdom
539489,21212,PACK BALLOONS,45,2011-02-07 14:00,6.74,14048,United Kingdom
541238,22491,PINK DOUGHNUT,39,2011-02-09 10:00,3.62,14048,United Kingdom
539503,22633,HAND WARMER,6,2011-01-07 10:00,3.7,14048,United Kingdom
538079,22086,PAPER CHAIN,8,2011-02-22 11:00,6.87,14048,United Kingdom
539932,21730,GLASS STAR,3,2011-02-25 10:00,1.5,14048,United Kingdom
538002,21212,PACK BALLOONS,14,2011-02-09 14:00,7.72,14048,United Kingdom
537816,71053,METAL LANTERN,41,2011-03-23 12:00,7.32,14048,United Kingdom
539364,85123A,WHITE HEART,10,2011-03-20 15:00,7.62,14048,United Kingdom
538088,85123A,WHITE HEART,25,2011-02-27 08:00,7.56,14048,United Kingdom
539301,22491,PINK DOUGHNUT,46,2011-01-10 11:00,4.63,14048,United Kingdom
539626,47566,PARTY BUNTING,43,2011-02-07 16:00,5.84,14048,United Kingdom
538591,85123A,WHITE HEART,43,2010-12-18 16:00,4.88,14049,United Kingdom
540928,85123A,WHITE HEART,27,2010-12-09 15:00,6.36,14049,United Kingdom
538396,85123A,WHITE HEART,28,2011-01-15 16:00,3.35,14049,United Kingdom
539868,85123A,WHITE HEART,3,2010-12-06 15:00,7.77,14049,United Kingdom
540608,85123A,WHITE HEART,39,2010-12-13 12:00,3.75,14049,United Kingdom
539225,85123A,WHITE HEART,18,2011-02-04 14:00,6.58,14049,United Kingdom
539547,85123A,WHITE HEART,47,2011-03-21 09:00,7.46,14049,United Kingdom
540834,85123A,WHITE HEART,11,2011-03-13 12:00,6.91,14049,United Kingdom
541023,85123A,WHITE HEART,45,2011-03-15 08:00,2.57,14049,United Kingdom
539711,85123A,WHITE HEART,43,2010-12-23 15:00,7.85,14049,United Kingdom
539327,85123A,WHITE HEART,18,2011-03-02 08:00,6.67,14049,United Kingdom
536491,85123A,WHITE HEART,28,2011-01-18 12:00,6.63,14049,United Kingdom
537384,85123A,WHITE HEART,35,2011-01-07 14:00,4.22,14049,United Kingdom
